S,K,T,r,sigma,C,P,lhs_C_minus_P,rhs_S_minus_PV_K,residual
128.0729031021968,124.60142802434464,0.992621687532173,0.026517990599228713,0.23921256936380575,15.483060522779482,8.774574948956968,6.708485573822514,6.7084855738225,1.4210854715202004e-14
95.891577553834,131.65687634239106,1.4936403186693767,0.09820244615987733,0.4413378684576238,14.449104310478656,32.25259033298076,-17.803486022502103,-17.8034860225021,-3.552713678800501e-15
106.87411959528937,60.527807985412494,1.7688948942405232,0.05127045782126409,0.2195774604475622,51.686383834947335,0.09224572274989817,51.594138112197435,51.59413811219744,-7.105427357601002e-15
63.979699812765745,56.65588569551782,0.8202001205708799,0.08056728535072671,0.3361281003532596,13.840230819570174,2.8935426417332497,10.946688177836924,10.946688177836918,5.329070518200751e-15
61.45300735359734,109.44336637564518,1.0823370250139155,0.06727675078969993,0.2587760270991336,0.250432335314676,40.554778800076164,-40.30434646476149,-40.304346464761494,7.105427357601002e-15
116.84029617904716,64.61732441926983,1.5092611799874964,0.06151718349627737,0.20993002030202682,57.9782375599608,0.02592506835801922,57.95231249160278,57.9523124916028,-1.4210854715202004e-14
97.10962061431326,132.46641904563413,1.4891583556403112,0.023061722919854474,0.4546230248687477,12.039236497311023,42.92402891225124,-30.884792414940215,-30.884792414940208,-7.105427357601002e-15
106.52361064811888,81.03346739240745,1.5876242470495614,0.09514220082022856,0.17503747277579654,37.04651348958802,0.19585503372650637,36.85065845586151,36.850658455861506,7.105427357601002e-15
126.49988574160255,64.38719329711427,1.1828742554189002,0.03712083692632462,0.13392463649430525,64.87871738568592,9.550864748121812e-07,64.87871643059944,64.87871643059944,0.0
113.47183200005908,142.097047248745,0.29876868392907285,0.062021549422678804,0.23677077541826416,0.38229657370215175,26.398685347804403,-26.01638877410225,-26.016388774102253,3.552713678800501e-15
105.35794006579958,66.55317227352782,1.817549252668276,0.07297983501301596,0.3870556590566271,49.63368834178381,2.561447482575927,47.07224085920788,47.07224085920788,0.0
105.92071607454136,78.47200823379356,1.7445878247099535,0.06843098397207781,0.4229726423905127,42.42684861290452,6.1474558375361745,36.27939277536835,36.279392775368365,-1.4210854715202004e-14
80.39500980626121,65.36133951920587,1.6163851280548327,0.09465349687259667,0.499497348026706,31.694803085713616,7.388497426854848,24.30630565885877,24.306305658858776,-7.105427357601002e-15
53.08178345679394,61.549006366535494,0.28973870660538603,0.023359509092805222,0.21854482280446597,0.3750788638562055,8.427135163539191,-8.052056299682985,-8.052056299682981,-3.552713678800501e-15
93.67173892323623,52.11480163364401,0.48835499745471544,0.055751746460224794,0.2631767804525129,42.95810644888566,0.0013999850658200953,42.95670646381984,42.95670646381984,0.0
71.45846728195292,55.53954091642601,1.5128406937045387,0.04636309516666894,0.15472851121185052,19.895704367673396,0.214713630690615,19.680990736982782,19.68099073698277,1.0658141036401503e-14
90.85286437246361,67.46414709358527,0.14396617970569822,0.05267518565343564,0.32994877184921345,23.922023204771605,0.02363025183228662,23.898392952939318,23.898392952939318,0.0
135.34030732681663,55.33819326271754,1.9605268040438313,0.020729577357797017,0.4990320149051669,84.58905145031062,2.3830315352969853,82.20601991501364,82.20601991501363,1.4210854715202004e-14
73.39394858653407,109.11438161109712,0.8165748926757933,0.02206851488854888,0.3803524040482634,2.0660432309667307,35.83778121375381,-33.77173798278707,-33.77173798278707,0.0
55.8302741689066,118.07145267995064,1.466693814012565,0.035026799120313167,0.33808513616534874,0.5779388027027585,56.90653849819785,-56.328599695495086,-56.328599695495086,0.0
78.13838920219965,89.36304568320283,1.7863850681272824,0.03742341433847482,0.2569476371687176,8.51073640182539,13.956555715903548,-5.4458193140781574,-5.4458193140781646,7.105427357601002e-15
79.35937577666836,81.79910969520495,0.8497967874851562,0.0485112892313215,0.466119504114222,13.862694184832066,12.998843807566189,0.8638503772658765,0.8638503772658765,0.0
116.1916514726895,100.45262370222301,0.7063517283393654,0.06498887923329655,0.2987666384521398,23.633595674056224,3.3875287589403413,20.246066915115883,20.24606691511589,-7.105427357601002e-15
105.70321523412784,137.50049422346086,1.2566081449066688,0.06711662056764367,0.1537467653252246,1.5435229505937968,22.219673043183008,-20.67615009258921,-20.67615009258921,0.0
128.38982091064133,135.1131626822206,1.2038798101212964,0.04706298069270133,0.2461513852796534,14.115528184712907,13.396433374739416,0.7190948099734911,0.7190948099734982,-7.105427357601002e-15
116.43135403273875,54.347506201279195,0.8773659574871145,0.04679047984858275,0.12686666753910678,64.2697664312866,9.255829126479966e-12,64.26976643127735,64.26976643127736,-1.4210854715202004e-14
90.63868614400705,68.14984095965241,1.243372036148646,0.029586567402726582,0.18079161507551264,25.3130147473261,0.36268683369468047,24.95032791363142,24.950327913631426,-7.105427357601002e-15
131.40203846660347,73.6744871104396,1.8772246021763401,0.06294756235681075,0.10706751239996488,65.93872976344662,2.6949259022791757e-06,65.93872706852072,65.9387270685207,1.4210854715202004e-14
66.6972919907704,74.93875758322119,0.9885164875905332,0.03853368201855141,0.2813119666000654,5.299500840877176,10.740142712883845,-5.440641872006669,-5.440641872006665,-3.552713678800501e-15
52.27120731338605,107.12326517427726,0.47381014342619954,0.013245385084962733,0.3538161059807189,0.009111800358847483,54.19099086154519,-54.18187906118634,-54.18187906118634,0.0
59.00478607756418,91.62624257031922,0.8166913674777073,0.04765600397411744,0.23731698495156311,0.18364776313390463,29.307493691742863,-29.123845928608958,-29.123845928608958,0.0
122.23593505964503,54.9254119927594,0.8488032669269253,0.052671940758115335,0.2681527086021108,69.71363264288834,0.001581813174135062,69.7120508297142,69.7120508297142,0.0
96.18772302513874,87.36141384595716,0.34910651674981774,0.03030335813837899,0.48368370913783043,15.959345921570915,6.213703061643912,9.745642859927003,9.745642859927003,0.0
66.12717790336018,102.37529487176371,0.40945585105365434,0.06152121398099042,0.40078524862996623,0.474570919152586,34.17604153664103,-33.70147061748845,-33.70147061748844,-7.105427357601002e-15
100.10447751033635,60.16719029037159,1.4006679394479868,0.060919471038872894,0.3163426547779805,45.51589725972985,0.6576021937977341,44.85829506593211,44.85829506593211,0.0
65.23121027131684,133.34585537885596,0.745007732996915,0.07318019629993343,0.2138163500447301,0.0007110823263129003,61.03999146880369,-61.03928038647738,-61.03928038647737,-7.105427357601002e-15
119.6320375077736,55.19618664651043,1.9143069445260346,0.06831536339810891,0.45879871950919815,72.82112471917,1.618982477761886,71.20214224140811,71.20214224140811,0.0
94.61562755740307,142.4841869018062,0.5628338161813541,0.06871897508689284,0.1940388467522638,0.028658044163741736,42.491517740873334,-42.46285969670959,-42.4628596967096,7.105427357601002e-15
88.10212260964825,59.91131415798755,0.2879565596991624,0.038459273664163886,0.23013709220667083,28.852218181930738,0.0015763219675255721,28.85064185996321,28.85064185996321,0.0
80.15120891478765,134.35749515977528,1.5316586697004901,0.08086889997873585,0.4636259257691794,8.022395169236486,46.57608491943076,-38.55368975019428,-38.55368975019428,0.0
113.02825931188885,140.2653143927617,1.773968498643953,0.05942299452397116,0.31181682211402895,13.759017476980048,26.9627238121829,-13.203706335202853,-13.203706335202867,1.4210854715202004e-14
86.18126105533904,147.95706805865927,0.6284153780558269,0.048827637566190116,0.3969271797671907,0.7683278719262221,58.07315910859495,-57.304831236668726,-57.30483123666875,2.1316282072803006e-14
58.7649919316101,130.20258802735935,0.48396739312640813,0.06634112328469514,0.33629791766550643,0.002928241758357146,67.32651512257326,-67.3235868808149,-67.3235868808149,0.0
